Series_Title,Released_Year,Runtime,IMDB_Rating,Director,Star1,No_of_Votes,Gross,Metascore,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_Horror,Genre_Mystery,Genre_Thriller,Genre_Western
The Peanut Butter Falcon,2019,-0.9220566026370034,-1.2685514876437125,Tyler Nilson,Michael Schwartz,-0.6336834433123302,-0.5728828797258847,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Victoria,2015,0.5380770618841481,-1.2685514876437125,Sebastian Schipper,Laia Costa,-0.674767279514007,2.9342699931600786,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Mustang,2015,-0.9220566026370034,-1.2685514876437125,Deniz Gamze Ergüven,Günes Sensoy,-0.7270824701783157,-0.6339601985637946,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Guardians of the Galaxy Vol. 2,2017,0.4668510294684821,-1.2685514876437125,James Gunn,Chris Pratt,0.9054797091520063,1.3011017825101459,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Baby Driver,2017,-0.352248343311676,-1.2685514876437125,Edgar Wright,Ansel Elgort,0.5064442018113431,-0.10174702400100026,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Only the Brave,2017,0.3956249970528162,-1.2685514876437125,Joseph Kosinski,Josh Brolin,-0.6580562465339602,-0.5469269676261513,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Bridge of Spies,2015,0.6805291267154798,-1.2685514876437125,Steven Spielberg,Tom Hanks,0.042682475106303575,-0.2784150125992181,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Incredibles 2,2018,-0.1741832622725112,-1.2685514876437125,Brad Bird,Craig T. Nelson,-0.07223491006482269,2.3894465275523604,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Moana,2016,-0.5659264405586738,-1.2685514876437125,Ron Clements,John Musker,-0.0027777691472069587,0.5993667610412552,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Sicario,2015,-0.06734421364901232,-1.2685514876437125,Denis Villeneuve,Emily Blunt,0.2982744850161922,-0.40489830629904106,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Creed,2015,0.3600119808449832,-1.2685514876437125,Ryan Coogler,Michael B. Jordan,-0.07954216680500041,-0.09208723162390614,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Leviafan,2014,0.6093030942998139,-1.2685514876437125,Andrey Zvyagintsev,Aleksey Serebryakov,-0.6854821444789017,-0.6327297350377226,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Hell or High Water,2016,-0.7439915215978385,-1.2685514876437125,David Mackenzie,Chris Pine,-0.21245722447420556,-0.5045291722217934,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Philomena,2013,-0.8864435864291704,-1.2685514876437125,Stephen Frears,Judi Dench,-0.5485207430522747,-0.4505754091830967,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Dawn of the Planet of the Apes,2014,0.25317293222148435,-1.2685514876437125,Matt Reeves,Gary Oldman,0.4214618144528646,0.3993201495177222,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
El cuerpo,2012,-0.38786135951950895,-1.2685514876437125,Oriol Paulo,Jose Coronado,-0.6605684025525408,0.06000981282268837,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
Serbuan maut,2011,-0.7796045378056715,-1.2685514876437125,Gareth Evans,Iko Uwais,-0.25415534700159365,-0.6177438309224798,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
End of Watch,2012,-0.49470040814300786,-1.2685514876437125,David Ayer,Jake Gyllenhaal,-0.13924101798134159,-0.4341799811797888,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Kari-gurashi no Arietti,2010,-1.0288956512605023,-1.2685514876437125,Hiromasa Yonebayashi,Amy Poehler,-0.5890850336053399,-0.542635190285877,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
A Star Is Born,2018,0.4668510294684821,-1.2685514876437125,Bradley Cooper,Lady Gaga,0.18526108183968354,0.4328670508774113,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
True Grit,2010,-0.4590873919351749,-1.2685514876437125,Ethan Coen,Joel Coen,0.1165282486792498,0.21374478224309962,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Hævnen,2010,-0.1741832622725112,-1.2685514876437125,Susanne Bier,Mikael Persbrandt,-0.7188125259127696,-0.633151116161317,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Despicable Me,2010,-0.9932826350526693,-1.2685514876437125,Pierre Coffin,Chris Renaud,0.6942293922756763,0.6130821738563423,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
50/50,2011,-0.8152175540135045,-1.2685514876437125,Jonathan Levine,Joseph Gordon-Levitt,0.12754261642981463,-0.4639753458279444,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Kick-Ass,2010,-0.20979627848034416,-1.2685514876437125,Matthew Vaughn,Aaron Taylor-Johnson,0.7652237770830073,-0.39901796460817385,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Celda 211,2009,-0.352248343311676,-1.2685514876437125,Daniel Monzón,Luis Tosar,-0.6412137990663235,0.5662764628584185,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Moneyball,2011,0.3600119808449832,-1.2685514876437125,Bennett Miller,Brad Pitt,0.2928895471758772,-0.2620390562225276,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
La piel que habito,2011,-0.10295722985684527,-1.2685514876437125,Pedro Almodóvar,Antonio Banderas,-0.4117671598850925,-0.6223172802166251,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Zombieland,2009,-1.2425737485075,-1.2685514876437125,Ruben Fleischer,Jesse Eisenberg,0.7528769275512975,-0.2621147040391716,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Die Welle,2008,-0.5659264405586738,-1.2685514876437125,Dennis Gansel,Jürgen Vogel,-0.5224517760954718,3.9613874619701246,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Sherlock Holmes,2009,0.1819468998058184,-1.2685514876437125,Guy Ritchie,Robert Downey Jr.,0.9457720022772689,0.4017234576686186,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Blind Side,2009,0.21755991601365138,-1.2685514876437125,John Lee Hancock,Quinton Aaron,0.05981831305786214,0.6351978921525779,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
The Visitor,2007,-0.6727654891821726,-1.2685514876437125,Tom McCarthy,Richard Jenkins,-0.709482097293881,-0.591290979430101,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Seven Pounds,2008,0.0038818187666536026,-1.2685514876437125,Gabriele Muccino,Will Smith,0.03996555697915259,-0.29016529851042866,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Eastern Promises,2007,-0.8152175540135045,-1.2685514876437125,David Cronenberg,Naomi Watts,-0.1403779061065386,-0.5530220195707695,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Stardust,2007,0.14633388359798544,-1.2685514876437125,Matthew Vaughn,Charlie Cox,-0.05701833486225267,-0.44596261864641407,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Secret of Kells,2009,-1.8479950240406604,-1.2685514876437125,Tomm Moore,Nora Twomey,-0.7393254105803032,-0.6347516052663816,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Inside Man,2006,0.21755991601365138,-1.2685514876437125,Spike Lee,Denzel Washington,0.20190182334962403,-0.19782346736393996,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Gone Baby Gone,2007,-0.31663532710384307,-1.2685514876437125,Ben Affleck,Morgan Freeman,-0.07060598164888177,-0.5371753989159356,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
La Vie En Rose,2007,0.6093030942998139,-1.2685514876437125,Olivier Dahan,Marion Cotillard,-0.5834556036950901,-0.5869166591085195,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Huo Yuan Jia,2006,-0.6727654891821726,-1.2685514876437125,Ronny Yu,Jet Li,-0.6137665080652628,-0.5156167561959303,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Illusionist,2006,-0.4590873919351749,-1.2685514876437125,Neil Burger,Edward Norton,0.24765545808705638,-0.43982510621810156,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Dead Man's Shoes,2004,-1.1713477160918342,-1.2685514876437125,Shane Meadows,Paddy Considine,-0.6844705585395462,-0.6381363550368703,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Harry Potter and the Half-Blood Prince,2009,1.0722723050016425,-1.2685514876437125,David Yates,Daniel Radcliffe,0.6146961219258706,0.8640403579903476,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
300,2006,-0.20979627848034416,-1.2685514876437125,Zack Snyder,Gerard Butler,1.403332798858586,0.40961488905291743,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Match Point,2005,0.03949483497448656,-1.2685514876437125,Woody Allen,Scarlett Johansson,-0.20598124077180632,-0.5232969746574726,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Watchmen,2009,1.392789450872139,-1.2685514876437125,Zack Snyder,Jackie Earle Haley,0.6940704724302186,-0.10331939516185386,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Lord of War,2005,-0.03173119744117936,-1.2685514876437125,Andrew Niccol,Nicolas Cage,0.062489388921900334,-0.5180250790120363,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Saw,2004,-0.7083785053900056,-1.2685514876437125,James Wan,Cary Elwes,0.32189547512277256,-0.35957192153794787,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
"Synecdoche, New York",2008,0.03949483497448656,-1.2685514876437125,Charlie Kaufman,Philip Seymour Hoffman,-0.5823034348155222,-0.6228341041497891,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Mysterious Skin,2004,-0.6371524729743396,-1.2685514876437125,Gregg Araki,Brady Corbet,-0.6349272967181238,-0.634697886660297,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Jeux d'enfants,2003,-1.0645086674683353,-1.2685514876437125,Yann Samuell,Guillaume Canet,-0.630584506325906,-0.6354365249562589,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Un long dimanche de fiançailles,2004,0.3600119808449832,-1.2685514876437125,Jean-Pierre Jeunet,Audrey Tautou,-0.6196893284594344,-0.60748220409724,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Station Agent,2003,-1.2069607322996672,-1.2685514876437125,Tom McCarthy,Peter Dinklage,-0.6305539448171641,-0.6096136407808356,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
21 Grams,2003,0.03949483497448656,-1.2685514876437125,Alejandro G. Iñárritu,Sean Penn,-0.15020343116704526,-0.5571233291806722,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Boksuneun naui geot,2002,0.21755991601365138,-1.2685514876437125,Chan-wook Park,Kang-ho Song,-0.6449514715854524,-0.6379409621888821,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Finding Neverland,2004,-0.6015394567665068,-1.2685514876437125,Marc Forster,Johnny Depp,-0.2292599419804779,-0.38106212999741423,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25th Hour,2002,0.43123801326064914,-1.2685514876437125,Spike Lee,Edward Norton,-0.31779357665476005,-0.5731903214870829,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Butterfly Effect,2004,-0.352248343311676,-1.2685514876437125,Eric Bress,J. Mackye Gruber,0.5433411113153856,-0.3499290188318722,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
28 Days Later...,2002,-0.352248343311676,-1.2685514876437125,Danny Boyle,Cillian Murphy,0.3152727961784124,-0.4139743428920487,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Batoru rowaiaru,2000,-0.31663532710384307,-1.2685514876437125,Kinji Fukasaku,Tatsuya Fujiwara,-0.31967922174413255,0.3361935738122855,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Royal Tenenbaums,2001,-0.4590873919351749,-1.2685514876437125,Wes Anderson,Gene Hackman,-0.02093741764161769,-0.3776623213066979,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Y tu mamá también,2001,-0.6015394567665068,-1.2685514876437125,Alfonso Cuarón,Maribel Verdú,-0.4824620419067534,-0.5703969838198847,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Harry Potter and the Sorcerer's Stone,2001,1.0366592887938095,-1.2685514876437125,Chris Columbus,Daniel Radcliffe,1.1750658339147906,0.941729625936642,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Others,2001,-0.7796045378056715,-1.2685514876437125,Alejandro Amenábar,Nicole Kidman,0.1954655696085892,-0.1579788081582139,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
Blow,2001,0.03949483497448656,-1.2685514876437125,Ted Demme,Johnny Depp,-0.10078852768233858,-0.37454424924311436,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Enemy at the Gates,2001,0.28878594842931726,-1.2685514876437125,Jean-Jacques Annaud,Jude Law,-0.09157423279666906,-0.38244939633374536,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Minority Report,2002,0.7873681753389787,-1.2685514876437125,Steven Spielberg,Tom Cruise,0.7173522297897643,0.018878877066102206,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hurricane,1999,0.8229811915468117,-1.2685514876437125,Norman Jewison,Denzel Washington,-0.5566348236232375,-0.3860952370363075,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
American Psycho,2000,-0.7796045378056715,-1.2685514876437125,Mary Harron,Christian Bale,0.661256580494088,-0.5631936162409517,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Lola rennt,1998,-1.4918648619623307,-1.2685514876437125,Tom Tykwer,Franka Potente,-0.2609216650370405,-0.6020110053589199,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
The Thin Red Line,1998,1.6776935805348028,-1.2685514876437125,Terrence Malick,Jim Caviezel,-0.3086190117304549,-0.45707869367973286,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
